date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2016-08-15,Sugar - Retail,KG,miscellaneous food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,114.17,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,110.8333,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,108.3333,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,108.3333,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,112.0,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,109.58,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,111.67,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,112.75,LKR,Sri Lanka,,2741,Kegalle,1913,97,15,5,7,1913_97_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,72.6667,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,66.6667,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,68.3333,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,71.25,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,75.8333,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,75.0,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,75.0,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,65.2,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,74.92,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,83.225,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,86.65,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,91.84,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,82.5,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,92.8,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,95.6,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,96.6667,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,90.0,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,96.9167,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,103.9,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,104.5,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-12-15,Rice (long grain) - Retail,KG,cereals and tubers,101.11,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,162,15,5,1,1913_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,284,15,15,8,1913_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Kegalle,1913,285,15,15,8,1913_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,97.33,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,87.1675,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,59.5,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,82.3333,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,83.6,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,84.125,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,84.1667,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,85.25,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,84.75,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,84.125,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,84.4167,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,88.6667,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,91.2,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,91.5,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,92.0,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,89.17,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,86.33,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,86.67,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,87.3333,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,86.8333,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,85.83,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,86.67,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,86.67,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,86.67,LKR,Sri Lanka,,2741,Rathnapura,1919,58,15,5,1,1919_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,98.3333,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,98.7778,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,103.0,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,104.0833,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,117.6667,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,109.4167,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,95.1667,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,108.67,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,104.1667,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,102.6667,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,103.5,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,112.75,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,108.58,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,109.42,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,109.08,LKR,Sri Lanka,,2741,Rathnapura,1919,97,15,5,7,1919_97_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,76.4,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,76.4,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,72.12,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,71.6,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,65.5,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,67.5,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,61.325,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,58.4,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,58.95,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,62.1,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,65.25,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,68.35,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,68.25,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,66.0,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,68.25,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,73.0833,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,71.5833,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,72.1667,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,60.6,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,62.7,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,71.0,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,95.3,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,84.08,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,86.7,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,87.1667,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,81.0,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,90.3333,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,92.6,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,91.4,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-12-15,Rice (long grain) - Retail,KG,cereals and tubers,92.6,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,103.0,LKR,Sri Lanka,,2741,Rathnapura,1919,162,15,5,1,1919_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,284,15,15,8,1919_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2741,Rathnapura,1919,285,15,15,8,1919_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,97.33,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,86.65,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,86.85,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,86.45,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,86.7,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,86.35,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,85.65,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,85.7,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,85.45,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,86.2083,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,92.5,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,93.75,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,93.33,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,100.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2742,Hambantota,1908,58,15,5,1,1908_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,94.6667,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,96.0833,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,98.1667,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,99.6667,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,107.75,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,104.0417,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,94.75,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,109.5,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,108.67,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,107.3333,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,103.75,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,104.5,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,108.6667,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,109.0,LKR,Sri Lanka,,2742,Hambantota,1908,97,15,5,7,1908_97_15_5,
