data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4599526,144,SRI2700,2700,2018-10-08,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,Ada Derana,National,"On 8 Oct, in Kurunegala city, a group of fishermen staged a protest and blocked the Kurunegala main road over the increase of fuel price, cost of ice and entrance of 30 private fishing vessels to poach in the area.",0,1552576443,LKA
4599527,144,SRI2701,2701,2018-10-08,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Chilaw,Chilaw,7.5758,79.7953,1,Ada Derana,National,"On 8 Oct, in Chilaw town (Puttalam), a group of fishermen staged a protest and blocked the Chilaw main road over the increase of fuel price, cost of ice and entrance of 30 private fishing vessels to poach in the area.",0,1552576443,LKA
4599530,144,SRI2704,2704,2018-10-08,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Negombo,Negombo,7.2083,79.8358,1,Ada Derana,National,"On 8 Oct, in Negombo city (Negombo, Gampaha), a group of fishermen staged a protest and blocked the Negombo main road over the increase of fuel price, cost of ice and entrance of 30 private fishing vessels to poach in the area.",0,1552576443,LKA
4599801,144,SRI2697,2697,2018-10-07,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Kalutara,Mathugama,Matugama,6.5204,80.1128,2,Hiru News,National,"On 7 Oct, in Matugama (Kalutara), residents and relatives staged a protest at the Thebuwana Junction area to support a police sergeant who was arrested over his unruly behaviour after learning that one of his arrestees was released without a fair inquiry.",0,1552576444,LKA
5957154,144,SRI2696,2696,2018-10-06,2018,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Christian Group (Sri Lanka),7,57,South Asia,Sri Lanka,Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,Tamil Guardian,International,"On 6 Oct, in Kilinochchi (Karachchi, Kilinochchi), rioters vandalized the Kanagapuram Velakanni church and stole a statue from the premises.",0,1567539406,LKA
6863416,144,SRI2689,2689,2018-10-06,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Tamil Guardian,International,"On 6 Oct, in Batticaloa city (Manmunai North, Batticaloa), Tamil protesters staged a demonstration to demand the release of Tamil/LTTE prisoners who are on hunger strike in their prisons.",0,1581453816,LKA
4599957,144,SRI2690,2690,2018-10-06,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Kaduwela,Kaduwela,6.9339,79.9820,2,Hiru News,National,"On 6 Oct, in Kaduwela DS (Colombo), ETI Finance Limited (ETI) depositors surrounded a holiday resort owned by ETI to demand the company to return their money. They shall be looking into other assets owned by ETI until their deposits are returned.",0,1552576444,LKA
5957146,144,SRI2688,2688,2018-10-05,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,Tamil Guardian,International,"On 5 Oct, in Kilinochchi (Karachchi, Kilinochichi), Tamil protesters staged a demonstration to demand the release of Tamil/LTTE prisoners who are on hunger strike in their prisons.",0,1567539406,LKA
4600354,144,SRI2694,2694,2018-10-05,2018,1,Violence against civilians,Attack,SLPP: Sri Lanka People's Front,,3,Civilians (Sri Lanka),SLPP: Sri Lanka People's Front,7,37,South Asia,Sri Lanka,Central,Matale,Rattota,Rattota,7.5205,80.6798,1,Ada Derana,National,"On 5 Oct, in Rattota (Rattota, Matale), a Pradeshiya Sabha (PS) Member of SLPP was assaulted allegedly by members of the same party over the former's statements on irregularities within the Pradeshiya Sabha during a session. The source did not mention the nature of injury.",0,1552576444,LKA
5611059,144,SRI2714,2714,2018-10-05,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Sunday Observer (Sri Lanka),National,"On 5 Oct, in Anuradhapura (N. Palatha East, Anuradhapura), the National Movement for the Release of Political Prisoners staged a protest outside the Anuradhapura prison to demand the release of Tamil prisoners who are on hunger strike in their prison.",0,1563366792,LKA
6863417,144,SRI2687,2687,2018-10-05,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Tamil Guardian,International,"On 5 Oct, in Batticaloa city (Manmunai North, Batticaloa), Tamil protesters staged a demonstration to demand the release of Tamil/LTTE prisoners who are on hunger strike in their prisons.",0,1581453816,LKA
5534272,144,SRI2695,2695,2018-10-05,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Daily News (Sri Lanka),National,"On 5 Oct, in Puttalam town, teachers gathered to protest during Teachers' Day. The source did not mention reason of the protest.",0,1561474273,LKA
5957179,144,SRI2686,2686,2018-10-04,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Valikamam South-West (Sandilipay),Pandattarippu,9.7792,79.9717,1,Tamil Guardian,International,"On 4 Oct, in Pandattarippu (Sandilipay, Jaffna), Tamil people staged a demonstration to demand the release of Tamil/LTTE prisoners who are on hunger strike in their prisons.",0,1567539406,LKA
5534271,144,SRI2693,2693,2018-10-04,2018,2,Riots,Violent demonstration,Rioters (Sri Lanka),Students (Sri Lanka),5,,,0,50,South Asia,Sri Lanka,North Western,Kurunegala,Kuliyapitiya West,Wewagama,7.4190,80.1046,1,Sunday Times (Sri Lanka),National,"Assumed on 4 Oct, in Wewagama (Kulapitiya West, Kurunegala), students of Sri Sarananda MMV took to the streets and burnt tyres, lighted crackers, and displayed protest banners over their Principal's Notice of Interdiction.",0,1561474273,LKA
5957105,144,SRI2685,2685,2018-10-04,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Tamil Guardian,International,"On 4 Oct, in Colombo city, students of the South Eastern University staged a protest march at Lotus Road. The source did not mention the reason for the protest.",0,1567539406,LKA
6863420,144,SRI2681,2681,2018-10-02,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Tamil Guardian,International,"On 2 Oct, in Batticaloa city (Manmunai North, Batticaloa), students of the Eastern University staged a protest to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1581453816,LKA
5534269,144,SRI2684,2684,2018-10-02,2018,2,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Maharagama,Maharagama,6.8480,79.9265,2,Island (Sri Lanka),National,"Assumed on 2 Oct, in Maharagama DS (Colombo), relatives and locals laid siege to the Maharagama police station and protested against lapses in police investigation of a car owner allowing a minor to drive which caused a road accident, killing 2.",0,1561474273,LKA
6287259,144,SRI2682,2682,2018-10-02,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,MENAFN,International,"On 2 Oct, in Colombo city, local activists staged a protest in front of the Bangladesh High Commission and called for the release of internationally-renowned Bangladeshi photographer, photojournalist, and activist Shahidul Alam.",0,1572403751,LKA
6857137,144,SRI2680,2680,2018-10-02,2018,1,Strategic developments,Disrupted weapons use,Military Forces of Sri Lanka (2015-2019) Sri Lanka Navy,,1,Unidentified Armed Group (Sri Lanka),,3,13,South Asia,Sri Lanka,Eastern,Ampara,Pottuvil,Arugam Bay,6.8589,81.8304,1,Sri Lankan Government News,Other,"On 2 Oct, in Arugam Bay (Pottuvil, Ampara), the Southeastern Naval Command recovered a cache of gunnery items (7 81mm mortar grenades, 2 81mm mortar grenade fuzzes, 3 60mm mortar grenades (with fuze), 79 7.62x39mm ball ammunition and 1 RPG grenade spilling charger) at the lagoon area.",0,1580848877,LKA
5957116,144,SRI2683,2683,2018-10-02,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),SLPP: Sri Lanka People's Front,6,,,0,60,South Asia,Sri Lanka,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,Tamil Guardian,International,"On 2 Oct, in Kandy city (K.F.G. & G. Korale, Kandy), former UPFA and now SLPP members sat on the floor of the Central Provincial Council House and showed placards demanding early provincial council polls.",0,1567539406,LKA
5957138,144,SRI2678,2678,2018-10-01,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Valikamam East,Puttur,9.7333,80.1000,2,Tamil Guardian,International,"On 1 Oct, in Puttur (Valikamam East, Jaffna), Tamil protesters staged a demonstration to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1567539406,LKA
5957172,144,SRI2677,2677,2018-10-01,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,Tamil Guardian,International,"On 1 Oct, in Kilinochchi (Karachchi, Kilinochichi), Tamil protesters staged a demonstration to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1567539406,LKA
6863421,144,SRI2676,2676,2018-10-01,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Tamil Guardian,International,"On 1 Oct, in Batticaloa city (Manmunai North, Batticaloa), Tamil families of the disappeared staged a protest on International Children's Day to demand justice for the disappeared and the emphasize the plight of children growing up with disappeared parents.",0,1581453816,LKA
4601435,144,SRI2679,2679,2018-10-01,2018,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,,,0,50,South Asia,Sri Lanka,Southern,Hambantota,Weeraketiya,Weeraketiya,6.1510,80.7643,2,Ada Derana,National,"On 1 Oct, in Weeraketiya (Hambantota), residents burned tires at the middle of the main road near Aththanayala Vidyalaya, as the officers of the Archaeological Department failed to arrive at the temple to investigate the alleged illegal excavations.",0,1552576446,LKA
5957174,144,SRI2675,2675,2018-09-30,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Valikamam West,Punnalai,9.7584,79.9192,1,Tamil Guardian,International,"On 30 Sept, in Ponnalai (Valikamam West, Jaffna), Tamil protesters held special prayers at the Varatharaja Perumal temple and staged a demonstration afterwards to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1567539406,LKA
5611052,144,SRI2692,2692,2018-09-29,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Daily News (Sri Lanka); Sunday Observer (Sri Lanka),National,"On 29 Sept, in Puttalam town, villagers engaged in a sit-in campaign to protest about the proposed dumping of garbage in Aruwakkal. (Sit-in protests were reported until 14 October.)",0,1563366792,LKA
5534268,144,SRI2673,2673,2018-09-29,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Ja-Ela,Ekala,7.0990,79.9130,1,Daily Mirror (Sri Lanka),National,"On 29 Sept, in Ekala (Ja-Ela, Gampaha), residents and Udammita Environment Protection Organization staged a protest to oppose the alleged plan of authorities to dump garbage in a 30-acre block of land belonging to the Ja Ela Pradeshiya Sabha.",0,1561474273,LKA
5957196,144,SRI2674,2674,2018-09-29,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Tamil Guardian,International,"On 29 Sept, in Jaffna, the Tamil group staged a protest outside the Jaffna bus stand to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1567539406,LKA
5957147,144,SRI2672,2672,2018-09-28,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka); Women (Sri Lanka),7,37,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Tamil Guardian,International,"On 28 Sept, in Jaffna, a motorcyclist attacked a Tamil journalist by intentionally crashing her motorcycle, injuring her. He also threatened her verbally before fleeing the scene.",0,1567539406,LKA
5611058,144,SRI2713,2713,2018-09-27,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Sunday Observer (Sri Lanka),National,"On 27 Sept, in Colombo, the National Movement for the Release of Political Prisoners staged a protest to show solidarity with Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1563366792,LKA
7048288,144,SRI2671,2671,2018-09-27,2018,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,Police Forces of Sri Lanka (2015-2019),,1,15,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News; Daily Mirror (Sri Lanka); Sunday Times (Sri Lanka),National,"On 27 Sept, in Colombo City, a group of ETI Finance Limited (ETI) depositors forcibly tried to enter the Colombo Municipal Council but were obstructed by security during a demonstration against ETI demanding the latter to return depositors' money. Another demonstration occurred at Ward Place.",0,1586300987,LKA
4602662,144,SRI2670,2670,2018-09-26,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,Hiru News,National,"On 26 Sept, in Kandy city (K.F.G. & G. Korale, Kandy), the Sri Lanka Transport Board workers launched a protest against the new SLTB Kandy District Manager who shall assume office on 27 Sept.",0,1552576447,LKA
4602942,144,SRI2667,2667,2018-09-25,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),TNA: Tamil National Alliance; Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Ada Derana,National,"On 25 Sept, in Jaffna, the Tamil National Alliance (TNA) and several volunteering organizations staged a protest in front of the Jaffna District Secretariat Office and launched a fasting protest to demand the release of Tamil prisoners who are on hunger strike at the Anuradhapura prison.",0,1552576447,LKA
4602943,144,SRI2668,2668,2018-09-25,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Southern,Matara,Devinuwara,Devinuwara,5.9319,80.6069,2,Ada Derana,National,"On 25 Sept, in Devinuwara DS (Matara), fishermen staged a protest at the Matara-Kataragama highway in Dondra area to oppose the increase of fuel prices.",0,1552576447,LKA
7048291,144,SRI2669,2669,2018-09-25,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Government of Sri Lanka (2015-2019),6,,,0,60,South Asia,Sri Lanka,Southern,Galle,Galle Four Gravets,Galle,6.0367,80.2170,1,Daily News (Sri Lanka); News1st (Sri Lanka),National,"On 25 Sept, in Galle city (Galle Four Gravets, Galle), 4 councillors protested against the government's decision to raise the prices of fuel and gas by carrying an empty fuel barrel and gas cylinder, and empty basket and cardboard mockup of a one rupee coin to the Southern Provincial Council secretariat.",0,1586300987,LKA
5534264,144,SRI2666,2666,2018-09-24,2018,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka); NUW: National Union of Workers,6,,,0,60,South Asia,Sri Lanka,Central,Nuwara Eliya,Nuwara Eliya,Talawakelle,6.9355,80.6498,1,Daily News (Sri Lanka),National,"On 24 Sept, in Talawakelle town (Nuwara Eliya, Nuwara Eliya), estate workers joined the protest march organized by National Union of Workers (NUW) Leader and Hill Country New Villages, Infrastructure and Community Development Palani Digambaram to demand increase in salary wages.",0,1561474273,LKA
